"SITECODE","SYEAR","PLOTPID","CELLID","FIELDNAME","VALUE"
"T05",1994,45,6,"VEG_SPEC",120
"T05",1994,45,6,"VEG_SPEC",123
"T05",1994,45,6,"VEG_SPEC",171
"T05",1994,45,6,"VEG_SPEC",384
"T05",1994,45,6,"VEG_SPEC",680
"T05",1994,45,6,"VEG_SPEC",796
"T05",1994,45,6,"VEG_SPEC",802
"T05",1994,45,6,"VEG_SPEC",1095
"T05",1994,45,6,"VEG_SPEC",2982
"T05",1994,45,6,"VEG_SPEC",3046
"T05",1994,45,6,"VEG_SPEC",4377
"T05",1994,45,7,"VEG_SPEC",22
"T05",1994,45,7,"VEG_SPEC",51
"T05",1994,45,7,"VEG_SPEC",122
"T05",1994,45,7,"VEG_SPEC",171
"T05",1994,45,7,"VEG_SPEC",384
"T05",1994,45,7,"VEG_SPEC",680
"T05",1994,45,7,"VEG_SPEC",796
"T05",1994,45,7,"VEG_SPEC",959
"T05",1994,45,7,"VEG_SPEC",990
"T05",1994,45,7,"VEG_SPEC",1095
"T05",1994,45,7,"VEG_SPEC",2982
"T05",1994,9,10,"VEG_SPEC",990
"T05",1994,9,,"Q1",999
"T05",1994,26,1,"VEG_SPEC",122
"T05",1994,26,1,"VEG_SPEC",123
"T05",1994,26,1,"VEG_SPEC",680
"T05",1994,26,1,"VEG_SPEC",796
"T05",1994,26,1,"VEG_SPEC",959
"T05",1994,26,1,"VEG_SPEC",990
"T05",1994,26,2,"VEG_SPEC",122
"T05",1994,26,2,"VEG_SPEC",680
"T05",1994,26,2,"VEG_SPEC",796
"T05",1994,26,2,"VEG_SPEC",959
"T05",1994,26,2,"VEG_SPEC",990
"T05",1994,26,3,"VEG_SPEC",122
"T05",1994,26,3,"VEG_SPEC",680
"T05",1994,26,3,"VEG_SPEC",796
"T05",1994,26,3,"VEG_SPEC",959
"T05",1994,26,3,"VEG_SPEC",990
"T05",1994,26,4,"VEG_SPEC",122
"T05",1994,26,4,"VEG_SPEC",680
"T05",1994,26,4,"VEG_SPEC",796
"T05",1994,26,4,"VEG_SPEC",959
"T05",1994,26,4,"VEG_SPEC",990
"T05",1994,26,5,"VEG_SPEC",122
"T05",1994,26,5,"VEG_SPEC",680
"T05",1994,26,5,"VEG_SPEC",796
"T05",1994,26,5,"VEG_SPEC",959
"T05",1994,26,5,"VEG_SPEC",990
"T05",1994,26,6,"VEG_SPEC",122
"T05",1994,26,6,"VEG_SPEC",680
"T05",1994,26,6,"VEG_SPEC",796
"T05",1994,26,6,"VEG_SPEC",959
"T05",1994,26,6,"VEG_SPEC",990
"T05",1994,26,7,"VEG_SPEC",122
"T05",1994,51,1,"VEG_SPEC",460
"T05",1994,51,1,"VEG_SPEC",680
"T05",1994,51,1,"VEG_SPEC",719
"T05",1994,51,1,"VEG_SPEC",730
"T05",1994,51,1,"VEG_SPEC",796
"T05",1994,51,1,"VEG_SPEC",959
"T05",1994,51,1,"VEG_SPEC",981
"T05",1994,51,1,"VEG_SPEC",990
"T05",1994,51,1,"VEG_SPEC",1089
"T05",1994,51,2,"VEG_SPEC",120
"T05",1994,51,2,"VEG_SPEC",171
"T05",1994,51,2,"VEG_SPEC",384
"T05",1994,51,2,"VEG_SPEC",460
"T05",1994,51,2,"VEG_SPEC",680
"T05",1994,51,2,"VEG_SPEC",719
"T05",1994,51,2,"VEG_SPEC",730
"T05",1994,51,2,"VEG_SPEC",796
"T05",1994,51,2,"VEG_SPEC",802
"T05",1994,51,2,"VEG_SPEC",990
"T05",1994,51,2,"VEG_SPEC",1089
"T05",1994,51,2,"VEG_SPEC",1350
"T05",1994,51,3,"VEG_SPEC",120
"T05",1994,51,3,"VEG_SPEC",460
"T05",1994,51,3,"VEG_SPEC",680
"T05",1994,51,3,"VEG_SPEC",730
"T05",1994,51,3,"VEG_SPEC",796
"T05",1994,51,3,"VEG_SPEC",959
"T05",1994,51,3,"VEG_SPEC",981
"T05",1994,51,3,"VEG_SPEC",990
"T05",1994,51,3,"VEG_SPEC",1350
"T05",1994,45,2,"VEG_SPEC",171
"T05",1994,45,2,"VEG_SPEC",680
"T05",1994,45,2,"VEG_SPEC",796
"T05",1994,45,2,"VEG_SPEC",959
"T05",1994,45,2,"VEG_SPEC",990
"T05",1994,45,2,"VEG_SPEC",1095
"T05",1994,45,2,"VEG_SPEC",1350
"T05",1994,45,3,"VEG_SPEC",22
"T05",1994,45,3,"VEG_SPEC",123
"T05",1994,45,3,"VEG_SPEC",171
"T05",1994,45,3,"VEG_SPEC",384
"T05",1994,45,3,"VEG_SPEC",680
"T05",1994,45,3,"VEG_SPEC",796
"T05",1994,45,3,"VEG_SPEC",959
"T05",1994,45,3,"VEG_SPEC",990
"T05",1994,45,3,"VEG_SPEC",1095
"T05",1994,45,3,"VEG_SPEC",1350
"T05",1994,45,4,"VEG_SPEC",22
"T05",1994,45,4,"VEG_SPEC",51
"T05",1994,45,4,"VEG_SPEC",123
"T05",1994,45,4,"VEG_SPEC",171
"T05",1994,45,4,"VEG_SPEC",384
"T05",1994,45,4,"VEG_SPEC",465
"T05",1994,45,4,"VEG_SPEC",638
"T05",1994,45,4,"VEG_SPEC",680
"T05",1994,45,4,"VEG_SPEC",796
"T05",1994,45,4,"VEG_SPEC",959
"T05",1994,45,4,"VEG_SPEC",1095
"T05",1994,45,4,"VEG_SPEC",1350
"T05",1994,45,4,"VEG_SPEC",3046
"T05",1994,45,5,"VEG_SPEC",22
"T05",1994,45,5,"VEG_SPEC",123
"T05",1994,45,5,"VEG_SPEC",171
"T05",1994,45,5,"VEG_SPEC",384
"T05",1994,51,7,"VEG_SPEC",796
"T05",1994,51,7,"VEG_SPEC",959
"T05",1994,51,7,"VEG_SPEC",990
"T05",1994,51,7,"VEG_SPEC",1095
"T05",1994,51,8,"VEG_SPEC",171
"T05",1994,51,8,"VEG_SPEC",460
"T05",1994,51,8,"VEG_SPEC",477
"T05",1994,51,8,"VEG_SPEC",680
"T05",1994,51,8,"VEG_SPEC",730
"T05",1994,51,8,"VEG_SPEC",796
"T05",1994,51,8,"VEG_SPEC",959
"T05",1994,51,8,"VEG_SPEC",990
"T05",1994,51,8,"VEG_SPEC",1089
"T05",1994,51,8,"VEG_SPEC",1350
"T05",1994,51,9,"VEG_SPEC",171
"T05",1994,51,9,"VEG_SPEC",337
"T05",1994,51,9,"VEG_SPEC",460
"T05",1994,51,9,"VEG_SPEC",680
"T05",1994,51,9,"VEG_SPEC",719
"T05",1994,51,9,"VEG_SPEC",796
"T05",1994,51,9,"VEG_SPEC",959
"T05",1994,51,9,"VEG_SPEC",990
"T05",1994,51,9,"VEG_SPEC",1350
"T05",1994,51,9,"VEG_SPEC",3046
"T05",1994,51,10,"VEG_SPEC",22
"T05",1994,51,10,"VEG_SPEC",122
"T05",1994,51,10,"VEG_SPEC",156
"T05",1994,51,10,"VEG_SPEC",680
"T05",1994,51,10,"VEG_SPEC",730
"T05",1994,51,10,"VEG_SPEC",796
"T05",1994,45,7,"VEG_SPEC",3046
"T05",1994,45,8,"VEG_SPEC",123
"T05",1994,45,8,"VEG_SPEC",171
"T05",1994,45,8,"VEG_SPEC",384
"T05",1994,45,8,"VEG_SPEC",680
"T05",1994,45,8,"VEG_SPEC",796
"T05",1994,45,8,"VEG_SPEC",959
"T05",1994,45,8,"VEG_SPEC",990
"T05",1994,45,8,"VEG_SPEC",1095
"T05",1994,45,8,"VEG_SPEC",1350
"T05",1994,45,9,"VEG_SPEC",123
"T05",1994,45,9,"VEG_SPEC",171
"T05",1994,45,9,"VEG_SPEC",384
"T05",1994,45,9,"VEG_SPEC",680
"T05",1994,45,9,"VEG_SPEC",796
"T05",1994,45,9,"VEG_SPEC",802
"T05",1994,45,9,"VEG_SPEC",959
"T05",1994,45,9,"VEG_SPEC",990
"T05",1994,45,9,"VEG_SPEC",1095
"T05",1994,45,9,"VEG_SPEC",1350
"T05",1994,45,9,"VEG_SPEC",2982
"T05",1994,45,10,"VEG_SPEC",171
"T05",1994,45,10,"VEG_SPEC",295
"T05",1994,45,10,"VEG_SPEC",638
"T05",1994,45,10,"VEG_SPEC",680
"T05",1994,45,10,"VEG_SPEC",796
"T05",1994,45,10,"VEG_SPEC",802
"T05",1994,45,10,"VEG_SPEC",959
"T05",1994,45,10,"VEG_SPEC",1095
"T05",1994,45,10,"VEG_SPEC",1350
"T05",1994,45,,"Q1",132
"T05",1994,45,,"Q2",999
"T05",1994,51,1,"VEG_SPEC",120
"T05",1994,51,1,"VEG_SPEC",171
"T05",1994,91,5,"VEG_SPEC",796
"T05",1994,91,5,"VEG_SPEC",959
"T05",1994,91,5,"VEG_SPEC",981
"T05",1994,91,5,"VEG_SPEC",990
"T05",1994,91,5,"VEG_SPEC",1350
"T05",1994,91,6,"VEG_SPEC",22
"T05",1994,91,6,"VEG_SPEC",680
"T05",1994,91,6,"VEG_SPEC",796
"T05",1994,91,6,"VEG_SPEC",959
"T05",1994,91,6,"VEG_SPEC",981
"T05",1994,91,6,"VEG_SPEC",990
"T05",1994,91,7,"VEG_SPEC",22
"T05",1994,91,7,"VEG_SPEC",295
"T05",1994,91,7,"VEG_SPEC",680
"T05",1994,91,7,"VEG_SPEC",796
"T05",1994,91,7,"VEG_SPEC",959
"T05",1994,91,7,"VEG_SPEC",990
"T05",1994,91,7,"VEG_SPEC",1350
"T05",1994,91,8,"VEG_SPEC",22
"T05",1994,91,8,"VEG_SPEC",680
"T05",1994,91,8,"VEG_SPEC",796
"T05",1994,91,8,"VEG_SPEC",959
"T05",1994,91,8,"VEG_SPEC",990
"T05",1994,91,8,"VEG_SPEC",1095
"T05",1994,91,9,"VEG_SPEC",22
"T05",1994,91,9,"VEG_SPEC",383
"T05",1994,91,9,"VEG_SPEC",680
"T05",1994,91,9,"VEG_SPEC",796
"T05",1994,91,9,"VEG_SPEC",959
"T05",1994,91,9,"VEG_SPEC",981
"T05",1994,51,4,"VEG_SPEC",171
"T05",1994,51,4,"VEG_SPEC",460
"T05",1994,51,4,"VEG_SPEC",680
"T05",1994,51,4,"VEG_SPEC",719
"T05",1994,51,4,"VEG_SPEC",796
"T05",1994,51,4,"VEG_SPEC",802
"T05",1994,51,4,"VEG_SPEC",959
"T05",1994,51,4,"VEG_SPEC",990
"T05",1994,51,4,"VEG_SPEC",1089
"T05",1994,51,4,"VEG_SPEC",1350
"T05",1994,51,5,"VEG_SPEC",171
"T05",1994,51,5,"VEG_SPEC",295
"T05",1994,51,5,"VEG_SPEC",680
"T05",1994,51,5,"VEG_SPEC",719
"T05",1994,51,5,"VEG_SPEC",730
"T05",1994,51,5,"VEG_SPEC",796
"T05",1994,51,5,"VEG_SPEC",959
"T05",1994,51,5,"VEG_SPEC",990
"T05",1994,51,5,"VEG_SPEC",1089
"T05",1994,51,6,"VEG_SPEC",171
"T05",1994,51,6,"VEG_SPEC",295
"T05",1994,51,6,"VEG_SPEC",460
"T05",1994,51,6,"VEG_SPEC",680
"T05",1994,51,6,"VEG_SPEC",730
"T05",1994,51,6,"VEG_SPEC",796
"T05",1994,51,6,"VEG_SPEC",959
"T05",1994,51,6,"VEG_SPEC",1089
"T05",1994,51,6,"VEG_SPEC",1350
"T05",1994,51,7,"VEG_SPEC",22
"T05",1994,51,7,"VEG_SPEC",120
"T05",1994,51,7,"VEG_SPEC",171
"T05",1994,51,7,"VEG_SPEC",680
"T05",1994,51,7,"VEG_SPEC",719
"T05",1994,51,7,"VEG_SPEC",730
"T05",1994,118,3,"VEG_SPEC",990
"T05",1994,118,3,"VEG_SPEC",1350
"T05",1994,118,4,"VEG_SPEC",22
"T05",1994,118,4,"VEG_SPEC",120
"T05",1994,118,4,"VEG_SPEC",171
"T05",1994,118,4,"VEG_SPEC",680
"T05",1994,118,4,"VEG_SPEC",796
"T05",1994,118,4,"VEG_SPEC",959
"T05",1994,118,4,"VEG_SPEC",981
"T05",1994,118,4,"VEG_SPEC",990
"T05",1994,118,5,"VEG_SPEC",22
"T05",1994,118,5,"VEG_SPEC",120
"T05",1994,118,5,"VEG_SPEC",680
"T05",1994,118,5,"VEG_SPEC",796
"T05",1994,118,5,"VEG_SPEC",959
"T05",1994,118,5,"VEG_SPEC",990
"T05",1994,118,5,"VEG_SPEC",1350
"T05",1994,118,6,"VEG_SPEC",171
"T05",1994,118,6,"VEG_SPEC",460
"T05",1994,118,6,"VEG_SPEC",680
"T05",1994,118,6,"VEG_SPEC",796
"T05",1994,118,6,"VEG_SPEC",959
"T05",1994,118,6,"VEG_SPEC",990
"T05",1994,118,6,"VEG_SPEC",1350
"T05",1994,118,7,"VEG_SPEC",22
"T05",1994,118,7,"VEG_SPEC",680
"T05",1994,118,7,"VEG_SPEC",796
"T05",1994,118,7,"VEG_SPEC",959
"T05",1994,118,7,"VEG_SPEC",990
"T05",1994,118,8,"VEG_SPEC",460
"T05",1994,51,10,"VEG_SPEC",959
"T05",1994,51,,"Q1",142
"T05",1994,51,,"Q2",999
"T05",1994,91,1,"VEG_SPEC",22
"T05",1994,91,1,"VEG_SPEC",415
"T05",1994,91,1,"VEG_SPEC",680
"T05",1994,91,1,"VEG_SPEC",796
"T05",1994,91,1,"VEG_SPEC",959
"T05",1994,91,1,"VEG_SPEC",990
"T05",1994,91,2,"VEG_SPEC",22
"T05",1994,91,2,"VEG_SPEC",383
"T05",1994,91,2,"VEG_SPEC",680
"T05",1994,91,2,"VEG_SPEC",796
"T05",1994,91,2,"VEG_SPEC",959
"T05",1994,91,2,"VEG_SPEC",981
"T05",1994,91,2,"VEG_SPEC",990
"T05",1994,91,3,"VEG_SPEC",22
"T05",1994,91,3,"VEG_SPEC",383
"T05",1994,91,3,"VEG_SPEC",680
"T05",1994,91,3,"VEG_SPEC",796
"T05",1994,91,3,"VEG_SPEC",959
"T05",1994,91,3,"VEG_SPEC",981
"T05",1994,91,3,"VEG_SPEC",990
"T05",1994,91,3,"VEG_SPEC",1095
"T05",1994,91,3,"VEG_SPEC",1350
"T05",1994,91,4,"VEG_SPEC",22
"T05",1994,91,4,"VEG_SPEC",680
"T05",1994,91,4,"VEG_SPEC",796
"T05",1994,91,4,"VEG_SPEC",959
"T05",1994,91,4,"VEG_SPEC",981
"T05",1994,91,4,"VEG_SPEC",990
"T05",1994,91,5,"VEG_SPEC",22
"T05",1994,91,5,"VEG_SPEC",295
"T05",1994,91,5,"VEG_SPEC",680
"T05",1994,128,2,"VEG_SPEC",960
"T05",1994,128,2,"VEG_SPEC",981
"T05",1994,128,2,"VEG_SPEC",990
"T05",1994,128,2,"VEG_SPEC",1147
"T05",1994,128,2,"VEG_SPEC",1350
"T05",1994,128,3,"VEG_SPEC",22
"T05",1994,128,3,"VEG_SPEC",796
"T05",1994,128,3,"VEG_SPEC",959
"T05",1994,128,3,"VEG_SPEC",960
"T05",1994,128,3,"VEG_SPEC",981
"T05",1994,128,3,"VEG_SPEC",990
"T05",1994,128,3,"VEG_SPEC",1350
"T05",1994,128,4,"VEG_SPEC",22
"T05",1994,128,4,"VEG_SPEC",796
"T05",1994,128,4,"VEG_SPEC",959
"T05",1994,128,4,"VEG_SPEC",960
"T05",1994,128,4,"VEG_SPEC",981
"T05",1994,128,4,"VEG_SPEC",990
"T05",1994,128,4,"VEG_SPEC",1350
"T05",1994,128,5,"VEG_SPEC",796
"T05",1994,128,5,"VEG_SPEC",959
"T05",1994,128,5,"VEG_SPEC",960
"T05",1994,128,5,"VEG_SPEC",981
"T05",1994,128,5,"VEG_SPEC",990
"T05",1994,128,5,"VEG_SPEC",1350
"T05",1994,128,5,"VEG_SPEC",1406
"T05",1994,128,6,"VEG_SPEC",122
"T05",1994,128,6,"VEG_SPEC",796
"T05",1994,128,6,"VEG_SPEC",959
"T05",1994,128,6,"VEG_SPEC",960
"T05",1994,91,9,"VEG_SPEC",990
"T05",1994,91,10,"VEG_SPEC",22
"T05",1994,91,10,"VEG_SPEC",680
"T05",1994,91,10,"VEG_SPEC",796
"T05",1994,91,10,"VEG_SPEC",959
"T05",1994,91,10,"VEG_SPEC",981
"T05",1994,91,10,"VEG_SPEC",990
"T05",1994,91,,"Q1",131
"T05",1994,91,,"Q2",142
"T05",1994,91,,"Q3",999
"T05",1994,118,1,"VEG_SPEC",22
"T05",1994,118,1,"VEG_SPEC",384
"T05",1994,118,1,"VEG_SPEC",680
"T05",1994,118,1,"VEG_SPEC",796
"T05",1994,118,1,"VEG_SPEC",959
"T05",1994,118,1,"VEG_SPEC",981
"T05",1994,118,1,"VEG_SPEC",990
"T05",1994,118,1,"VEG_SPEC",1095
"T05",1994,118,1,"VEG_SPEC",1350
"T05",1994,118,2,"VEG_SPEC",22
"T05",1994,118,2,"VEG_SPEC",120
"T05",1994,118,2,"VEG_SPEC",680
"T05",1994,118,2,"VEG_SPEC",796
"T05",1994,118,2,"VEG_SPEC",959
"T05",1994,118,2,"VEG_SPEC",990
"T05",1994,118,2,"VEG_SPEC",1095
"T05",1994,118,2,"VEG_SPEC",1350
"T05",1994,118,3,"VEG_SPEC",22
"T05",1994,118,3,"VEG_SPEC",171
"T05",1994,118,3,"VEG_SPEC",295
"T05",1994,118,3,"VEG_SPEC",460
"T05",1994,118,3,"VEG_SPEC",680
"T05",1994,118,3,"VEG_SPEC",796
"T05",1994,118,3,"VEG_SPEC",959
"T05",1994,128,,"Q3",999
"T05",1994,148,1,"VEG_SPEC",122
"T05",1994,148,1,"VEG_SPEC",796
"T05",1994,148,1,"VEG_SPEC",981
"T05",1994,148,1,"VEG_SPEC",990
"T05",1994,148,1,"VEG_SPEC",1350
"T05",1994,148,2,"VEG_SPEC",122
"T05",1994,148,2,"VEG_SPEC",796
"T05",1994,148,2,"VEG_SPEC",990
"T05",1994,148,3,"VEG_SPEC",122
"T05",1994,148,3,"VEG_SPEC",796
"T05",1994,148,3,"VEG_SPEC",1350
"T05",1994,148,4,"VEG_SPEC",122
"T05",1994,148,4,"VEG_SPEC",796
"T05",1994,148,4,"VEG_SPEC",990
"T05",1994,148,4,"VEG_SPEC",1350
"T05",1994,148,5,"VEG_SPEC",122
"T05",1994,148,5,"VEG_SPEC",796
"T05",1994,148,6,"VEG_SPEC",122
"T05",1994,148,6,"VEG_SPEC",796
"T05",1994,148,6,"VEG_SPEC",990
"T05",1994,148,7,"VEG_SPEC",122
"T05",1994,148,7,"VEG_SPEC",383
"T05",1994,148,7,"VEG_SPEC",796
"T05",1994,148,7,"VEG_SPEC",990
"T05",1994,148,7,"VEG_SPEC",1298
"T05",1994,148,8,"VEG_SPEC",122
"T05",1994,148,8,"VEG_SPEC",796
"T05",1994,148,8,"VEG_SPEC",990
"T05",1994,148,9,"VEG_SPEC",122
"T05",1994,118,8,"VEG_SPEC",680
"T05",1994,118,8,"VEG_SPEC",796
"T05",1994,118,8,"VEG_SPEC",959
"T05",1994,118,8,"VEG_SPEC",1095
"T05",1994,118,8,"VEG_SPEC",1350
"T05",1994,118,8,"VEG_SPEC",3046
"T05",1994,118,9,"VEG_SPEC",120
"T05",1994,118,9,"VEG_SPEC",680
"T05",1994,118,9,"VEG_SPEC",796
"T05",1994,118,9,"VEG_SPEC",959
"T05",1994,118,9,"VEG_SPEC",960
"T05",1994,118,9,"VEG_SPEC",990
"T05",1994,118,9,"VEG_SPEC",1350
"T05",1994,118,10,"VEG_SPEC",122
"T05",1994,118,10,"VEG_SPEC",171
"T05",1994,118,10,"VEG_SPEC",680
"T05",1994,118,10,"VEG_SPEC",796
"T05",1994,118,10,"VEG_SPEC",959
"T05",1994,118,10,"VEG_SPEC",981
"T05",1994,118,10,"VEG_SPEC",990
"T05",1994,118,10,"VEG_SPEC",1350
"T05",1994,118,,"Q1",131
"T05",1994,118,,"Q2",132
"T05",1994,118,,"Q3",142
"T05",1994,118,,"Q4",999
"T05",1994,128,1,"VEG_SPEC",22
"T05",1994,128,1,"VEG_SPEC",796
"T05",1994,128,1,"VEG_SPEC",959
"T05",1994,128,1,"VEG_SPEC",981
"T05",1994,128,1,"VEG_SPEC",990
"T05",1994,128,1,"VEG_SPEC",1350
"T05",1994,128,2,"VEG_SPEC",22
"T05",1994,128,2,"VEG_SPEC",796
"T05",1994,128,2,"VEG_SPEC",959
"T05",1994,196,7,"VEG_SPEC",122
"T05",1994,196,7,"VEG_SPEC",796
"T05",1994,196,7,"VEG_SPEC",990
"T05",1994,196,7,"VEG_SPEC",1350
"T05",1994,196,8,"VEG_SPEC",122
"T05",1994,196,8,"VEG_SPEC",796
"T05",1994,196,8,"VEG_SPEC",990
"T05",1994,196,8,"VEG_SPEC",1350
"T05",1994,196,9,"VEG_SPEC",122
"T05",1994,196,9,"VEG_SPEC",796
"T05",1994,196,9,"VEG_SPEC",990
"T05",1994,196,9,"VEG_SPEC",1350
"T05",1994,196,10,"VEG_SPEC",122
"T05",1994,196,10,"VEG_SPEC",796
"T05",1994,196,10,"VEG_SPEC",990
"T05",1994,196,10,"VEG_SPEC",1350
"T05",1994,196,,"Q1",999
"T05",1994,210,1,"VEG_SPEC",122
"T05",1994,210,1,"VEG_SPEC",796
"T05",1994,210,1,"VEG_SPEC",959
"T05",1994,210,1,"VEG_SPEC",990
"T05",1994,210,2,"VEG_SPEC",122
"T05",1994,210,2,"VEG_SPEC",465
"T05",1994,210,2,"VEG_SPEC",796
"T05",1994,210,2,"VEG_SPEC",990
"T05",1994,210,3,"VEG_SPEC",122
"T05",1994,210,3,"VEG_SPEC",465
"T05",1994,210,3,"VEG_SPEC",796
"T05",1994,210,3,"VEG_SPEC",990
"T05",1994,210,4,"VEG_SPEC",122
"T05",1994,128,6,"VEG_SPEC",981
"T05",1994,128,6,"VEG_SPEC",990
"T05",1994,128,6,"VEG_SPEC",1147
"T05",1994,128,6,"VEG_SPEC",1350
"T05",1994,128,7,"VEG_SPEC",22
"T05",1994,128,7,"VEG_SPEC",51
"T05",1994,128,7,"VEG_SPEC",796
"T05",1994,128,7,"VEG_SPEC",959
"T05",1994,128,7,"VEG_SPEC",981
"T05",1994,128,7,"VEG_SPEC",990
"T05",1994,128,7,"VEG_SPEC",1147
"T05",1994,128,7,"VEG_SPEC",1350
"T05",1994,128,8,"VEG_SPEC",22
"T05",1994,128,8,"VEG_SPEC",796
"T05",1994,128,8,"VEG_SPEC",959
"T05",1994,128,8,"VEG_SPEC",960
"T05",1994,128,8,"VEG_SPEC",981
"T05",1994,128,8,"VEG_SPEC",990
"T05",1994,128,8,"VEG_SPEC",1350
"T05",1994,128,9,"VEG_SPEC",796
"T05",1994,128,9,"VEG_SPEC",959
"T05",1994,128,9,"VEG_SPEC",960
"T05",1994,128,9,"VEG_SPEC",981
"T05",1994,128,9,"VEG_SPEC",990
"T05",1994,128,9,"VEG_SPEC",1147
"T05",1994,128,9,"VEG_SPEC",1350
"T05",1994,128,10,"VEG_SPEC",796
"T05",1994,128,10,"VEG_SPEC",959
"T05",1994,128,10,"VEG_SPEC",981
"T05",1994,128,10,"VEG_SPEC",990
"T05",1994,128,10,"VEG_SPEC",1147
"T05",1994,128,10,"VEG_SPEC",1350
"T05",1994,128,,"Q1",131
"T05",1994,128,,"Q2",142
"T05",1994,256,1,"VEG_SPEC",990
"T05",1994,256,2,"VEG_SPEC",22
"T05",1994,256,2,"VEG_SPEC",51
"T05",1994,256,2,"VEG_SPEC",122
"T05",1994,256,2,"VEG_SPEC",796
"T05",1994,256,2,"VEG_SPEC",959
"T05",1994,256,2,"VEG_SPEC",990
"T05",1994,256,3,"VEG_SPEC",51
"T05",1994,256,3,"VEG_SPEC",122
"T05",1994,256,3,"VEG_SPEC",796
"T05",1994,256,3,"VEG_SPEC",981
"T05",1994,256,3,"VEG_SPEC",990
"T05",1994,256,3,"VEG_SPEC",2982
"T05",1994,256,4,"VEG_SPEC",51
"T05",1994,256,4,"VEG_SPEC",122
"T05",1994,256,4,"VEG_SPEC",796
"T05",1994,256,4,"VEG_SPEC",959
"T05",1994,256,4,"VEG_SPEC",981
"T05",1994,256,4,"VEG_SPEC",990
"T05",1994,256,4,"VEG_SPEC",2982
"T05",1994,256,5,"VEG_SPEC",122
"T05",1994,256,5,"VEG_SPEC",796
"T05",1994,256,5,"VEG_SPEC",981
"T05",1994,256,5,"VEG_SPEC",990
"T05",1994,256,6,"VEG_SPEC",122
"T05",1994,256,6,"VEG_SPEC",796
"T05",1994,256,6,"VEG_SPEC",959
"T05",1994,256,6,"VEG_SPEC",981
"T05",1994,256,6,"VEG_SPEC",990
"T05",1994,256,6,"VEG_SPEC",2982
"T05",1994,148,9,"VEG_SPEC",796
"T05",1994,148,9,"VEG_SPEC",990
"T05",1994,148,9,"VEG_SPEC",1350
"T05",1994,148,10,"VEG_SPEC",122
"T05",1994,148,10,"VEG_SPEC",796
"T05",1994,148,10,"VEG_SPEC",981
"T05",1994,148,10,"VEG_SPEC",990
"T05",1994,148,,"Q1",999
"T05",1994,196,1,"VEG_SPEC",122
"T05",1994,196,1,"VEG_SPEC",796
"T05",1994,196,1,"VEG_SPEC",990
"T05",1994,196,1,"VEG_SPEC",1350
"T05",1994,196,2,"VEG_SPEC",122
"T05",1994,196,2,"VEG_SPEC",796
"T05",1994,196,2,"VEG_SPEC",990
"T05",1994,196,2,"VEG_SPEC",1350
"T05",1994,196,3,"VEG_SPEC",122
"T05",1994,196,3,"VEG_SPEC",796
"T05",1994,196,3,"VEG_SPEC",990
"T05",1994,196,3,"VEG_SPEC",1350
"T05",1994,196,4,"VEG_SPEC",122
"T05",1994,196,4,"VEG_SPEC",796
"T05",1994,196,4,"VEG_SPEC",959
"T05",1994,196,4,"VEG_SPEC",990
"T05",1994,196,4,"VEG_SPEC",1350
"T05",1994,196,5,"VEG_SPEC",122
"T05",1994,196,5,"VEG_SPEC",796
"T05",1994,196,5,"VEG_SPEC",990
"T05",1994,196,5,"VEG_SPEC",1350
"T05",1994,196,6,"VEG_SPEC",122
"T05",1994,196,6,"VEG_SPEC",796
"T05",1994,196,6,"VEG_SPEC",990
"T05",1994,196,6,"VEG_SPEC",1350
"T05",1994,196,7,"VEG_SPEC",22
"T05",1994,272,4,"VEG_SPEC",990
"T05",1994,272,4,"VEG_SPEC",1298
"T05",1994,272,4,"VEG_SPEC",2982
"T05",1994,272,5,"VEG_SPEC",122
"T05",1994,272,5,"VEG_SPEC",796
"T05",1994,272,5,"VEG_SPEC",990
"T05",1994,272,5,"VEG_SPEC",2982
"T05",1994,272,6,"VEG_SPEC",122
"T05",1994,272,6,"VEG_SPEC",796
"T05",1994,272,6,"VEG_SPEC",990
"T05",1994,272,7,"VEG_SPEC",122
"T05",1994,272,7,"VEG_SPEC",796
"T05",1994,272,7,"VEG_SPEC",990
"T05",1994,272,8,"VEG_SPEC",122
"T05",1994,272,8,"VEG_SPEC",796
"T05",1994,272,8,"VEG_SPEC",990
"T05",1994,272,9,"VEG_SPEC",122
"T05",1994,272,9,"VEG_SPEC",796
"T05",1994,272,9,"VEG_SPEC",990
"T05",1994,272,10,"VEG_SPEC",122
"T05",1994,272,10,"VEG_SPEC",796
"T05",1994,272,10,"VEG_SPEC",990
"T05",1994,272,,"Q1",999
"T05",1994,289,1,"VEG_SPEC",122
"T05",1994,289,1,"VEG_SPEC",796
"T05",1994,289,1,"VEG_SPEC",981
"T05",1994,289,1,"VEG_SPEC",990
"T05",1994,289,1,"VEG_SPEC",1350
"T05",1994,289,2,"VEG_SPEC",122
"T05",1994,289,2,"VEG_SPEC",383
"T05",1994,210,4,"VEG_SPEC",796
"T05",1994,210,4,"VEG_SPEC",959
"T05",1994,210,4,"VEG_SPEC",990
"T05",1994,210,5,"VEG_SPEC",22
"T05",1994,210,5,"VEG_SPEC",122
"T05",1994,210,5,"VEG_SPEC",383
"T05",1994,210,5,"VEG_SPEC",796
"T05",1994,210,5,"VEG_SPEC",990
"T05",1994,210,6,"VEG_SPEC",22
